wave,locale,slug,source_id,status,quality_score,has_translated_title,has_translated_body,source_indexable,slug_resolved,sitemap_eligible_yes_no,missing_reason,route_status,list_eligible_reason,in_live_xml
"25","es","atlantic-housing-foundation-academic-scholarship-gnje0edaita8","b74fcd9c-c64b-414b-90bf-065408bd7dfc","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","robert-allen-kay-jr-memorial-scholarship-9p0s9xduqkc9","a7cc733b-522a-4e5e-9736-1034d66ba1ee","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","bart-marantz-legacy-scholarship-ath1demlteos","8ca41105-1f89-40a0-a388-a83918f9217a","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","ben-garrett-scholarship-76mjaaww3dza","a6724da1-d764-42bd-89bd-74fd39080099","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","ben-garrett-scholarship-76mjaaww3dza","a6724da1-d764-42bd-89bd-74fd39080099","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","steve-antcliff-memorial-scholarship-ukfbuckanwkc","cffb3a52-71fa-48a1-a97d-a62cd83b1c44","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","atlantic-housing-foundation-academic-scholarship-gnje0edaita8","b74fcd9c-c64b-414b-90bf-065408bd7dfc","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","steve-antcliff-memorial-scholarship-ukfbuckanwkc","cffb3a52-71fa-48a1-a97d-a62cd83b1c44","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","bartholomew-county-remc-scholarship-t2gqsm45bjqu","ae2f9cf9-26e9-4d47-96fd-ceba7c13d586","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","bartholomew-county-remc-scholarship-t2gqsm45bjqu","ae2f9cf9-26e9-4d47-96fd-ceba7c13d586","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","one-step-at-a-time-scholarship-qda3seyluuki","a07e52d4-5d96-4792-bd21-88c59e656aef","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","columbus-crush-scholarship-qmy3lcdcui8p","87146018-530d-40ff-9ff9-b1cd24461a5b","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","columbus-crush-scholarship-qmy3lcdcui8p","87146018-530d-40ff-9ff9-b1cd24461a5b","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","empowering-success-scholarship-paw7dlauwmif","924e8b77-71c9-4eec-9967-f09e50ec907c","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","class-of-1948-scholarship-fund-to-further-the-teaching-profession-in-the-okclkv5owmrn","ab0c8c92-ccd8-45ec-b049-2e89e8897588","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","one-step-at-a-time-scholarship-qda3seyluuki","a07e52d4-5d96-4792-bd21-88c59e656aef","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","empowering-success-scholarship-paw7dlauwmif","924e8b77-71c9-4eec-9967-f09e50ec907c","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","waldo-m-and-madge-c-harrison-scholarship-oqrzaswyg6a8","d3b500b6-2824-4cb3-8c96-418f66fc4959","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","mayor-s-government-scholarship-npm4sjeywb1y","d023c814-ad96-4541-88d3-84d024d9a670","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","sport-scholarships-at-university-of-bedfordshire-2026-university-of-bedfordshire-sport","c6cfa2f4-8ee0-40a8-aabb-1defb21ed75a","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","colonial-farm-credit-scholarship-4baulhqgy9hf","caba3b32-f093-4ede-8b55-9d4b2c269bf8","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","dr-glenn-e-callaway-dental-scholarship-c2tyqhm4gw93","16438232-f347-42b1-bb1e-31005b71b177","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","sharon-whaley-scholarship-for-educators-fy5vze45qm2u","906ec121-98d7-470c-960c-04165f21acc2","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","j-howard-beam-memorial-scholarship-milrsaqh06zr","4796906a-e7f7-43f6-abb1-627c8f8e5d5e","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","mayor-s-government-scholarship-npm4sjeywb1y","d023c814-ad96-4541-88d3-84d024d9a670","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","goldie-gibson-memorial-scholarship-fhjexcn2u6ss","5d36c892-7982-411a-a0af-f619c3aadca7","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","abbott-forrester-garn-scholarship-dwtyfnkp76d1","f5c1cc39-5168-4c1f-a14e-be90e9110d54","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","annette-siler-hungerford-memorial-scholarship-kiugxpkvgasu","31b53e88-0201-4d43-87f0-dc38adfa77a2","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","homer-and-mildred-crank-scholarship-ftgliaqg9evn","549fe1ae-833c-41bb-ac59-84ec1c8c466f","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","dana-barton-merter-memorial-tennis-scholarship-zzwglwheejew","99f5c692-1fe8-4d0d-91b7-286f20cf33d1","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","class-of-1948-scholarship-fund-to-further-the-teaching-profession-in-the-okclkv5owmrn","ab0c8c92-ccd8-45ec-b049-2e89e8897588","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","marguerite-burns-rust-scholarship-for-animal-science-studies-kwbvpezt2p0t","6ae90867-99e9-4f6f-9aa8-c1f77d31d288","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","columbus-autism-network-scholarship-cfylvfqzv2kz","3e67ba40-2742-4cea-a830-2471306b5cb2","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","thomas-h-sayrs-memorial-scholarship-k47rsov4j8vy","2af5f3b1-3a99-4dc2-9e1c-a3fd5392f31d","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","waldo-m-and-madge-c-harrison-scholarship-oqrzaswyg6a8","d3b500b6-2824-4cb3-8c96-418f66fc4959","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","annette-siler-hungerford-memorial-scholarship-kiugxpkvgasu","31b53e88-0201-4d43-87f0-dc38adfa77a2","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","charles-neal-boyden-memorial-scholarship-avrbqnskkfo8","c331518d-7ec2-49f4-b10d-615a5fc227f0","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","anu-university-research-scholarships-2026-anu-university-research-scholars","9e7ef1ab-0c77-49e0-85a2-29a4d98e5e14","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","homer-and-mildred-crank-scholarship-ftgliaqg9evn","549fe1ae-833c-41bb-ac59-84ec1c8c466f","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","sport-scholarships-at-university-of-bedfordshire-2026-university-of-bedfordshire-sport","c6cfa2f4-8ee0-40a8-aabb-1defb21ed75a","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","need-based-financial-aid-for-international-first-year-students-and-trans-tcu-needbased-financial-aid-for-","8cf81c0a-abe0-4707-8c0c-43953123d9af","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","carolyn-clanton-memorial-scholarship-icsprlcxktlk","f49dfca0-0e7c-4b03-bdac-b33408cb61c6","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","dana-barton-merter-memorial-tennis-scholarship-zzwglwheejew","99f5c692-1fe8-4d0d-91b7-286f20cf33d1","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","myron-glick-memorial-scholarship-m03bqrdnyrup","f4a5d129-1243-427d-bb23-029acf233441","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","goldie-gibson-memorial-scholarship-fhjexcn2u6ss","5d36c892-7982-411a-a0af-f619c3aadca7","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","andrew-parker-memorial-scholarship-uxrgwhujfue9","ff689ac6-4c67-4806-ab44-636ca3eefd1e","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","zach-deak-golden-boot-scholarship-lx3k5lwigiww","ea64e5a9-4c7b-46b0-b0e1-2f1c7a9a1e9f","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","j-howard-beam-memorial-scholarship-milrsaqh06zr","4796906a-e7f7-43f6-abb1-627c8f8e5d5e","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","developmental-services-inc-dsi-william-k-hadar-scholarship-dkpnfo2vpxxj","6e4ff36a-26a8-4562-91e2-121d5ca6b4db","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","myron-glick-memorial-scholarship-m03bqrdnyrup","f4a5d129-1243-427d-bb23-029acf233441","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","developmental-services-inc-dsi-william-k-hadar-scholarship-dkpnfo2vpxxj","6e4ff36a-26a8-4562-91e2-121d5ca6b4db","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","zach-deak-golden-boot-scholarship-lx3k5lwigiww","ea64e5a9-4c7b-46b0-b0e1-2f1c7a9a1e9f","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","marguerite-burns-rust-scholarship-for-animal-science-studies-kwbvpezt2p0t","6ae90867-99e9-4f6f-9aa8-c1f77d31d288","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","columbus-autism-network-scholarship-cfylvfqzv2kz","3e67ba40-2742-4cea-a830-2471306b5cb2","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","thomas-h-sayrs-memorial-scholarship-k47rsov4j8vy","2af5f3b1-3a99-4dc2-9e1c-a3fd5392f31d","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","todd-julie-bergman-scholarship-eywepcybzcmd","5ae11744-fd9e-45f8-8e67-3a6e8c32c25e","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","dr-cleve-james-francoeur-jr-memorial-scholarship-e2ugiyhrrbcm","01089cc9-768d-4935-b856-a544ffd20768","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","bartholomew-county-remc-alex-barkes-memorial-scholarship-jofz1emdublw","d89b3c63-adb7-40b1-94bf-608240c71b22","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","bartholomew-county-remc-alex-barkes-memorial-scholarship-jofz1emdublw","d89b3c63-adb7-40b1-94bf-608240c71b22","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","todd-julie-bergman-scholarship-eywepcybzcmd","5ae11744-fd9e-45f8-8e67-3a6e8c32c25e","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","dr-cleve-james-francoeur-jr-memorial-scholarship-e2ugiyhrrbcm","01089cc9-768d-4935-b856-a544ffd20768","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","frank-burbrink-memorial-4-h-scholarship-eqreuw3npdyy","ecd7198b-0421-4cc2-8688-7f996d6b754a","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","frank-burbrink-memorial-4-h-scholarship-eqreuw3npdyy","ecd7198b-0421-4cc2-8688-7f996d6b754a","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","sgt-jonathon-michael-hunter-legacy-scholarship-ecvezcjytc4g","0851e065-d214-45d7-8170-b26a04820bc5","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","sgt-jonathon-michael-hunter-legacy-scholarship-ecvezcjytc4g","0851e065-d214-45d7-8170-b26a04820bc5","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","es","abbott-forrester-garn-scholarship-dwtyfnkp76d1","f5c1cc39-5168-4c1f-a14e-be90e9110d54","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"25","fr","dr-glenn-e-callaway-dental-scholarship-c2tyqhm4gw93","16438232-f347-42b1-bb1e-31005b71b177","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","global-impact-scholarship-at-stevens-institute-of-technology-2026-global-impact-scholarship-at-ste","c2237dc4-ab89-4aed-bf1b-46526d1a2f84","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","amsterdam-merit-scholarship-ams-2026-amsterdam-merit-scholarship-ams","a6995ed9-158d-4707-88e9-531435f14527","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","conference-travel-grants-at-university-of-california-berkeley-2026-university-of-california-berkele","82593309-8a7f-4e06-98e7-4a439aeed565","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","university-of-central-lancashire-women-in-stem-bursary-2026-university-of-central-lancashire","ca522948-1598-45c2-a344-c5e38106e9b5","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","university-of-central-lancashire-women-in-stem-bursary-2026-university-of-central-lancashire","ca522948-1598-45c2-a344-c5e38106e9b5","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","monash-university-malaysia-graduate-research-excellence-scholarship-2026-monash-university-malaysia-schol","d37fdaca-1ebd-4c27-b8b9-16360342806a","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","fdu-family-grant-for-graduate-students-2026-fdu-family-grant-for-graduate-st","8f1808ca-6967-46e0-8a84-c90f022c033c","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","international-student-services-scholarship-at-columbus-state-university--international-student-services-s","f4ad112a-60c8-4d16-8c8e-21111a52f58f","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","el-gabbani-scholarship-at-university-of-waterloo-2026-el-gabbani-scholarship-at-univer","ced4843a-8c71-479c-b4ec-4eef9c2c3fdd","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","fang-family-scholarship-for-undergraduate-scholarships-at-duke-kunshan-u-fang-family-scholarship-for-unde","d2e25595-f976-4eb7-b068-1e21c50806e8","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","fang-family-scholarship-for-undergraduate-scholarships-at-duke-kunshan-u-fang-family-scholarship-for-unde","d2e25595-f976-4eb7-b068-1e21c50806e8","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","edmund-and-rosalie-appelt-graduate-scholarship-at-university-of-waterloo-edmund-and-rosalie-appelt-gradua","92ead5c4-c7cf-481b-8258-4cb5671dcb5f","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","cambridge-trust-international-scholarship-at-university-of-cambridge-202-cambridge-international-scholars","89539592-148b-4a2b-b923-86951f555d43","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","robert-krembil-scholarship-of-merit-at-schulich-school-of-business-2026-robert-krembil-scholarship-of-me","d3f268cb-04ce-43cc-ad82-f8dc7722a2b0","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","el-gabbani-scholarship-at-university-of-waterloo-2026-el-gabbani-scholarship-at-univer","ced4843a-8c71-479c-b4ec-4eef9c2c3fdd","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","cultural-scholarship-at-king-s-college-2027-uq-cultural-scholarship-at-kings","be3ecc1e-a521-40ec-b7b9-ac2c8d8b769b","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","electrical-computer-engineering-master-of-engineering-award-of-excellenc-electrical-computer-engineering-","81f17e34-73de-4df9-9254-9e75a0e7ee62","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","chappell-and-white-phd-scholarship-at-anu-2026-chappell-and-white-phd-scholarsh","da985b85-b45c-40ac-839b-5381c6f9f661","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","dr-gloria-hill-book-award-endowed-at-lewis-university-2026-dr-gloria-hill-book-award-endowe","fa9b7308-d634-4152-bfb9-2b561a94ec43","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","j-albert-finkel-and-irma-jane-finkel-scholarship-t47l0t2vojvu","820df4e2-9225-4503-a5e1-d4ee87520bec","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","anna-newell-brown-awards-for-vocal-excellence-jkxyxakbaa8o","6a2f2a10-6ebb-45f7-b523-a7f5fff10f99","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","keith-bean-medical-scholarship-vfezqbh0vuld","e719bd1c-2e33-46c4-a83f-b7c76c4c39a4","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","becky-s-green-memorial-scholarship-tt0pcidmo2ep","77f0a0ac-efd9-4e3e-b3c1-45be8d5ac843","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","lucien-j-maryann-j-chadwick-and-sam-edith-shanks-memorial-scholarship-tmh26lqw39nn","bd680ff9-0e51-40f1-be2e-1ad9080cce63","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","john-and-geneva-wickens-scholarship-bjqv5johqb7f","41ffe1c2-15eb-4077-82c2-3b8b76968ef6","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","philip-r-miller-scholarship-for-the-visual-arts-rkwlpmixbc68","f04541b5-8fcb-4b68-86db-e92cf4466fae","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","helmut-o-von-buchler-and-hartmut-k-von-buchler-4-h-memorial-scholarship-nwlyoadtmp8z","79db688f-50c4-4d1f-9e33-0a7b8f08d279","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","the-barker-family-scholarship-zel9haeneaii","04876cc0-bccc-4be7-bd41-c79de618c209","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","henry-clara-and-alice-weichman-scholarship-oplcfc0kuzg8","5fcac7db-a7bc-43e5-ace4-7b30a16178e4","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","lacey-family-scholarship-o4ajyuhgvtor","8924c658-16d0-4e1b-b504-2e860c2541e0","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","marang-gomke-jaipal-singh-munda-overseas-scholarship-2026-marang-gomke-jaipal-singh-munda-","f4e0d772-37f4-4eb2-b32e-a38a95d5f629","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","the-martha-kalb-you-go-girl-scholarship-ndbc1qfhuyyb","86541d27-d84e-410f-942d-36723351ebc9","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","anthony-moravec-scholarship-hdwjz9rjcdzl","8f4e828d-f850-49ec-b307-1358b8e2084e","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","barbara-w-stewart-scholarship-w4ulhtkil0zb","058e2993-1ced-4a45-8159-3b5a573481d8","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","the-martha-kalb-you-go-girl-scholarship-ndbc1qfhuyyb","86541d27-d84e-410f-942d-36723351ebc9","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","columbus-rotary-scholarship-in-honor-of-judson-s-erne-dn1r2vevd7uf","46c2485e-75fc-49f9-970d-97b638a81255","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","mary-e-behler-memorial-scholarship-l1tm7v3rfvzo","ec55eaa5-f10d-4425-83a4-f3a9c8aad78f","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","scholastic-writing-portfolio-scholarship-dc55eygqvb5c","6d682606-6fab-4f01-9a21-3b78410e7fd5","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","scholastic-writing-portfolio-scholarship-dc55eygqvb5c","6d682606-6fab-4f01-9a21-3b78410e7fd5","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","conference-travel-grants-at-university-of-california-berkeley-2026-university-of-california-berkele","82593309-8a7f-4e06-98e7-4a439aeed565","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","cambridge-trust-international-scholarship-at-university-of-cambridge-202-cambridge-international-scholars","89539592-148b-4a2b-b923-86951f555d43","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","philip-r-miller-scholarship-for-the-visual-arts-rkwlpmixbc68","f04541b5-8fcb-4b68-86db-e92cf4466fae","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","the-barker-family-scholarship-zel9haeneaii","04876cc0-bccc-4be7-bd41-c79de618c209","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","ray-amlung-memorial-scholarship-enwfw7qxhcd0","91789a31-6b78-4e68-86ef-7a01bde85173","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","global-impact-scholarship-at-stevens-institute-of-technology-2026-global-impact-scholarship-at-ste","c2237dc4-ab89-4aed-bf1b-46526d1a2f84","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","edmund-and-rosalie-appelt-graduate-scholarship-at-university-of-waterloo-edmund-and-rosalie-appelt-gradua","92ead5c4-c7cf-481b-8258-4cb5671dcb5f","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","john-and-geneva-wickens-scholarship-bjqv5johqb7f","41ffe1c2-15eb-4077-82c2-3b8b76968ef6","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","j-albert-finkel-and-irma-jane-finkel-scholarship-t47l0t2vojvu","820df4e2-9225-4503-a5e1-d4ee87520bec","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","bme-sisters-scholarship-brzwwgkbdxup","8376f616-049a-4077-884b-8777db681d4c","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","dave-galle-memorial-scholarship-tlfxuh3i83ju","91be39da-4b5c-48a7-b39e-01f4ccb4b2bd","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","charles-m-and-frances-w-condit-nursing-education-scholarship-bn9fgdk0oegr","0d4498ea-1fa0-40a2-b1a0-12125537eea4","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","keith-bean-medical-scholarship-vfezqbh0vuld","e719bd1c-2e33-46c4-a83f-b7c76c4c39a4","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","casey-fishe-memorial-scholarship-dsonkasnwbup","4869c321-cc96-4fa8-8f35-b8cf90e8c66b","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","barbara-w-stewart-scholarship-w4ulhtkil0zb","058e2993-1ced-4a45-8159-3b5a573481d8","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","bill-and-norma-perry-scholarship-qynvqxvwjyov","17107f77-eed5-498c-9cb0-dc0a2aacfe72","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","andy-critzer-memorial-scholarship-ovx0cyahbxsn","6af56453-fdc2-40e7-8f23-f85310e85784","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","mary-e-behler-memorial-scholarship-l1tm7v3rfvzo","ec55eaa5-f10d-4425-83a4-f3a9c8aad78f","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","dave-galle-memorial-scholarship-tlfxuh3i83ju","91be39da-4b5c-48a7-b39e-01f4ccb4b2bd","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","bigfuture-scholarships-complete-the-fafsa-class-of-2027-ofw3jk4g0zrs","d4401985-6b74-4665-b18b-aed8be5ae25d","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","anna-newell-brown-awards-for-vocal-excellence-jkxyxakbaa8o","6a2f2a10-6ebb-45f7-b523-a7f5fff10f99","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","lhp-scholarship-v8q8pg6di5to","1d1bb78b-eb5d-4d83-97fb-1e0033ef89a3","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","jessie-mae-watson-cummins-scholarship-cjjgzqzjg0zo","e593e7ab-39df-4355-b5ae-69014a6043a8","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","cultural-scholarship-at-king-s-college-2027-uq-cultural-scholarship-at-kings","be3ecc1e-a521-40ec-b7b9-ac2c8d8b769b","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","joseph-l-cummins-scholarship-vl82veceimen","abca4165-c586-4b6d-849b-57dd77512f93","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","casey-fishe-memorial-scholarship-dsonkasnwbup","4869c321-cc96-4fa8-8f35-b8cf90e8c66b","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","fdu-family-grant-for-graduate-students-2026-fdu-family-grant-for-graduate-st","8f1808ca-6967-46e0-8a84-c90f022c033c","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","joseph-l-cummins-scholarship-vl82veceimen","abca4165-c586-4b6d-849b-57dd77512f93","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","lhp-scholarship-v8q8pg6di5to","1d1bb78b-eb5d-4d83-97fb-1e0033ef89a3","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","susan-solomon-scholarship-nd9td4bskq8l","18f6b9c2-bf7b-44cc-aea9-18e024fea2cb","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","es","marguerite-burns-rust-scholarship-jmhlhpnk0ji9","2a5cd87f-b10e-4786-ae4c-887d9014ccfe","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","jessie-mae-watson-cummins-scholarship-cjjgzqzjg0zo","e593e7ab-39df-4355-b5ae-69014a6043a8","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
"26","fr","becky-s-green-memorial-scholarship-tt0pcidmo2ep","77f0a0ac-efd9-4e3e-b3c1-45be8d5ac843","published","90","yes","yes","yes","yes","yes","eligible","200","list:eligible","yes"
