id,title,reason,missing_fields
8554eaa5-8567-45e5-b3ed-8d04eb596d89,Fighting the Nursing Shortage Scholarship,garbage_phrase,
855b6425-88ae-4244-9c57-2ce5f88a0024,Marine Band Concerto Competition for High School Musicians,missing:provider_name,provider_name
858236b9-8168-4207-8087-be1f19b2d4ba,War Years Reunion Endowed Scholarship,garbage_phrase,
858a3776-4eef-43a9-b3e7-422752c6298e,SIT Fund,short_title,
858e43a4-7bb3-4291-adc5-73c6e8daa707,VSA International Young Soloists Competition Guide,missing:provider_name,provider_name
859878a0-8047-4b59-8e67-06a64c1d8702,ASCLS- MN Scholarship,missing:provider_name,provider_name
8599cf63-743d-485f-ab4e-bd97b27f0f41,School of Health & Psychological Sciences Dean's Scholarship for Academic and Clinical Excellence,garbage_phrase,
8599e5ab-1496-4d2e-9f7f-f08ae99bb3fe,GRCF Grand Rapids University Prep Founders' Scholarship,missing:provider_name,provider_name
85c5b741-0397-4eb7-a902-67b001ded2e1,Students With A Heart Foundation Scholarship,missing:provider_name,provider_name
860f3161-2ff5-4707-83a6-d12108d7989a,Harold and Muriel Berkman Marketing Scholarship,missing:provider_name,provider_name
8615887b-65e8-4e69-8f00-51b2f8acc910,Governmental scholarships of the Slovak Republic for Master's Students,garbage_phrase,
861e582b-adcc-4bd6-b7d9-888aded5628b,Vocational School Award,missing:provider_name,provider_name
8638645d-9649-46a1-8520-bdfed54465f6,GriffithLaw Injury Lawyers The Road Ahead: New Driver Preparedness Scholarship,garbage_phrase,
8649eb40-ebc0-4472-bba3-45c7556060c6,Agriculture Education Foundation Scholarship,missing:provider_name,provider_name
864b5622-9a7d-4655-9e02-5906b496dcf8,Pacific Gas & Electric Company ERG Scholarship Guide,missing:provider_name,provider_name
866de38c-ab16-4e20-8172-3d42df176ff2,HBCU Organ and Tissue Donation Advocacy Scholarship,missing:provider_name,provider_name
866ef2c6-e03a-4ae8-a275-b8c9fefac9c1,MLF Domestic Students Scholarship Guide 2026,missing:provider_name,provider_name
8683345c-8c14-4f42-9b26-7b51dd6f55d9,Live Your Dream- Utah Single Mother Scholarship,missing:provider_name,provider_name
86856c15-a4f6-4339-bc7b-76110bb7689c,Fellows Foundation Scholarship,missing:provider_name,provider_name
8685ec37-cb95-48f1-a9da-5b3148c879c0,Estonian National Scholarships,garbage_phrase,
86868f7e-b355-4c89-a9a3-1c31d9886cc8,Nanyang President's Graduate Scholarship,garbage_phrase,
86949319-85f8-46d6-949c-2c59edd0dd99,Department of Philosophy PGR Financial Hardship Fund,garbage_phrase,
86b9f1be-3ddd-4a20-a7eb-abea18a3e819,BTH Scholarship for Prospective Students,garbage_phrase,
86bb31a4-9b74-4bf5-bdfe-b4cade1d8429,Scarlett Family Foundation Scholarship,missing:provider_name,provider_name
86ca6b7b-e31f-4898-850c-efd534b59186,Zespri Horticultural Scholarship,garbage_phrase,
86cc8bb4-f2fb-476f-a61c-cc8185335ded,Kosciusko County Community Foundation Scholarship,missing:provider_name,provider_name
86d5b641-be92-4ae1-9448-0ea5253de38b,Jack & Julie Narcolepsy Scholarship,missing:provider_name,provider_name
86e662ba-36af-4bde-9566-385de9710f86,W.O. Davis Memorial Scholarship,missing:provider_name,provider_name
86eee064-db3f-4b82-98db-dfa54c924041,Love Your Career Scholarship USA 2026 Apply,missing:provider_name,provider_name
874a3376-48d6-4626-966a-ca93e1c4369b,USA Lacrosse Tewaaraton Native American Scholarship,missing:provider_name,provider_name
878f274e-ffd0-450d-89f1-00175053530d,Keep Your Chin Up Scholarship Fund,missing:provider_name,provider_name
879d2668-d7d1-4490-9592-a565cc45c29b,The Weston Scholarship USA 2026 Apply,missing:provider_name,provider_name
87d9ee99-1158-4dab-96f8-6626901ee626,The ISA+21 Financial Scholarship,garbage_phrase,
87e3059c-2b7b-42b5-bf62-abe693c55779,Alice P. Gast STEM Scholarship,garbage_phrase,
87e45e14-c2a2-4bc6-a40f-37a1a503778b,Merle Hinkle Memorial Scholarship,missing:provider_name,provider_name
87ee1cf4-61b7-4ec1-9fe3-7aefe12e6efa,Associated Subcontractors of MA Trade School Scholarship,missing:provider_name,provider_name
880d9011-25d1-43e2-a713-ddf95380132d,APS Minority Travel Fellowship Awards,missing:provider_name,provider_name
88284939-1d89-457d-a4ce-538cfc6c9805,Iowa 4-H Foundation Scholarships,missing:provider_name,provider_name
883acb62-a92a-4320-b3c0-5135629d5d7e,John Joseph Brandlin Memorial Scholarship Guide,missing:provider_name,provider_name
883f1a3c-6433-455e-bf35-8d2ba7564a2e,"Andrew ""Sparky"" Seever Scholarship",missing:provider_name,provider_name
88445e9f-320d-42f9-938b-c1a7487a4bd2,PFLAG Follansbee-Hansen Scholarship Guide,missing:provider_name,provider_name
885b28e9-0327-4a62-8182-54093cd26c31,Partner Colorado Foundation Scholarships Guide,missing:provider_name,provider_name
887d892a-f64b-493a-9a97-4d15b852f2e8,Page Education Foundation Grants Guide 2027,missing:provider_name,provider_name
888e5765-ace6-47de-80f2-1dd94f50994c,"Opus Scholarship Program: Eligibility, Deadline & How to Apply",missing:provider_name,provider_name
88982750-4123-4c62-943f-06c9a6d025c1,Sasha Roberts Scholarship,garbage_phrase,
88a621a2-9ef6-4c31-8799-05d076eccbd3,Fondation J. Armand Bombardier Scholarship (MBA),garbage_phrase,
88b7ccea-0cac-4c95-b75e-d050a9831cb6,MSA Law Enforcement Scholarship Eligibility & Deadline,missing:provider_name,provider_name
88d4cbf3-df5d-4f7f-bc75-d94b9199b87f,AICPA Fellowships for Doctoral Students Guide,missing:provider_name,provider_name
88d5b2f8-6b75-4211-80ce-3adc861f118a,Dr. Charlena M. Seymour Scholarship,missing:provider_name,provider_name
88db9e7a-2b22-4798-a464-20ca452a788f,NLBHA Josie Torralba Romero Scholarship Fund,missing:provider_name,provider_name
88e09822-9824-4716-bd66-3268ce2e512e,NHA Past Chairs' Legacy Scholarship,missing:provider_name,provider_name
88e9d6ad-230d-4f07-8746-534a948ebf0d,American Legion Auxiliary Spirit of Youth Scholarship,missing:provider_name,provider_name
88f49c75-3285-4b45-a3b2-8fec0441ca7a,Drever Trust MSc Scholarship,garbage_phrase,
89083272-b142-45bc-9477-37a4aaa89433,Lycoming County Medical Society Scholarship Guide,missing:provider_name,provider_name
8920feca-2f60-49dc-b37d-1323100da8a0,George and Androulla Vasiliou Scholarships,garbage_phrase,
8939cb8d-3599-48a9-861c-32ca4db3e000,Wilmington Women in Business Fresh Start Scholarship,missing:provider_name,provider_name
894cb4ea-b152-41d5-8180-61db19f0ea9d,Black & Ethnic Minority Scholarships,garbage_phrase,
894d74e9-4f3e-4193-a0c2-5acb2134c069,Austin Alliance for Women in Media Scholarship,missing:provider_name,provider_name
8960b61e-0a87-48aa-a129-062122a71148,AAUW Naperville Area STEM Scholarship Guide,missing:provider_name,provider_name
89757045-f267-45ca-9a90-58d297de39fe,UAL Home Postgraduate Scholarships,garbage_phrase,
89ce4012-a71d-4250-9ec5-915a02501e16,IUMF Westmar Scholarship,missing:provider_name,provider_name
89f4a08c-eb76-4e64-8376-ca4286a61c12,Aero Club Foundation of Washington Scholarship,missing:provider_name,provider_name
8a0b489b-f433-46d0-b878-a5a6e93ad7e5,Michigan Youth Livestock Scholarship Fund Guide,missing:provider_name,provider_name
8a0ca629-cb64-4f6e-8360-da3377324d0d,HCBA Colonel Archer B. Battista Veterans Scholarship,missing:provider_name,provider_name
8a2661d9-2d7b-4b00-a5de-a2137c73f173,Unboxing Your Life Video Scholarship,missing:provider_name,provider_name
8a2bc6ad-dfe1-4217-8d76-1e7667ea456a,FBSA Merit Scholarship,missing:provider_name,provider_name
8a52c056-8ab0-4220-bd5c-57430a8d9aae,This Is Me Scholarship,missing:provider_name,provider_name
8a54f4f4-b3f4-45bb-960a-28ba8dfeebd3,Charles Letts Memorial Scholarship,garbage_phrase,
8a612907-fe47-48e6-af45-fa1beae0840d,School of Health & Psychological Sciences Dean's Bursary for Professional Advancement,garbage_phrase,
8a8a6fa1-f559-415b-b4c8-e8d82ffc7028,Eastern Orthodox Committee on Scouting Scholarship,missing:provider_name,provider_name
8ab09724-5891-4ad1-b562-54cef1616246,Editor World's 2026 First-Generation Graduate Student Scholarship,garbage_phrase,
8ab730fe-cc64-44bd-9d52-63287f00ad22,Corky McGuinness award in Musicology,garbage_phrase,
8acbd8f8-1dfc-4c91-b1c8-762ceea38412,Full Scholarship for High School Students,missing:deadline,deadline
8ae4555b-600f-4a62-ae90-8ba06704b864,Hope Starts Here Scholarship,missing:provider_name,provider_name
8aebe8fe-0d45-44ee-934d-9378386d44c8,BOBS from Skechers Paws for a Cause Design Scholarship,missing:provider_name,provider_name
8b0cfa69-92ed-4fd6-8a05-9cc4bdce2739,SVCF Krishnan-Shah Family Scholarship,missing:provider_name,provider_name
8b379062-007f-42fe-a804-4c3485734312,Abundant Commitment Scholarship,missing:provider_name,provider_name
8b63e420-c157-4898-9c10-192974aea21e,MECA Scholarship USA 2026 Apply,missing:provider_name,provider_name
8b6cff80-f1b1-43d3-b23d-669d6417fb93,Sigma Phi Epsilon Balanced Man Scholarship- University of Memphis,missing:provider_name,provider_name
8b9e0027-56db-4d6d-8a0b-3f52d808eca8,Lila Engberg Scholarship in International Development,garbage_phrase,
8bf5610e-e355-4ad0-8a31-041fb2eb7bdd,RTK Scholars Program USA 2026 Apply,missing:provider_name,provider_name
8c17cb08-afb2-47a1-8432-89932b54c5b1,Deborah S Wehman Scholarship,garbage_phrase,
8c8bb946-4d52-49f9-9d21-740425434b1b,NL Scholarship,garbage_phrase,
8cb924a7-352f-4cd7-b692-5007cb2e89c7,WV State Fair Junior Livestock Show Scholarships,missing:provider_name,provider_name
8cc2f38f-980f-45a8-822c-3831a2a84dbc,Philadelphia Foundation Scholarships Guide 2026,missing:provider_name,provider_name
8cdad2c1-8f68-4fc2-8203-afe3e8750694,Thomas A Muth Endowed Fund,garbage_phrase,
8cecb752-df22-4f6b-92cb-a5a8a4f001cd,Sahara Hope Scholarship For Women Empowered To Change The World,missing:provider_name,provider_name
8ced91f2-05b4-49bd-848e-d75c942151e4,Pinewoods Scholarship for Ambitious Students,missing:provider_name,provider_name
8cf1fcab-3a03-444a-933f-2d387f36b7ba,"Postgraduate Scholarships for MPhil in Race, Ethnicity and Conflict",garbage_phrase,
8cffd606-062f-4a66-adf2-f31f87fd5520,Edward E. Cannon Memorial Scholarship,missing:provider_name,provider_name
8d0373c9-c11e-4edb-afbe-b35b00e4d104,Cooke College Scholarship,missing:provider_name,provider_name
8d0feb2a-5f16-49e2-88bf-b8e7b226cc72,ECF Fellowship Partners Program,missing:provider_name,provider_name
8d15854f-bfcc-402e-9886-fb1f7b1f7bcb,Riddet Institute Summer Scholarship,garbage_phrase,
8d19656b-48cd-4694-96da-6438e07583c4,Edward C. Bryant Scholarship Application Guide,missing:provider_name,provider_name
8d1b5a85-5ad6-48ac-92ce-0e10cc40a19b,Charles and Dorothy Wein Memorial Scholarship,missing:provider_name,provider_name
8d416dd7-eb4d-4ad8-83cb-654b164de251,Pat Hearn Award of Excellence in Palliative Care,garbage_phrase,
8d6334c0-56f6-445e-8bff-c239e913ac9f,Derrick Rowlandson Memorial Award,garbage_phrase,
8d6e1701-c394-41c8-9a16-f21cfbd6b3a1,Scholarships for citizens of Kazakhstan,garbage_phrase,
8d795db1-8596-4fbb-b894-105d3a926f66,Jack Scura Fund Scholarship,missing:provider_name,provider_name
8d7bb740-6e2d-405b-9a2d-420243740e2e,Central/South American Scholarship,missing:deadline,deadline
8d93a6b2-24d7-4e90-b5aa-fee31ca9fdc7,Faculty of Arts and Social Sciences Postgraduate Scholarship for Asylum Seekers and Refugees,garbage_phrase,
8d9ae9f0-90ab-455c-80fe-9f7fd65106a4,USTA Foundation Scholarships,missing:provider_name,provider_name
8dbc2c97-ebbf-468e-8b01-e1d9d46bef23,Malik James Final Act Foundation Memorial Scholarship,missing:provider_name,provider_name
8dbcb8ef-9359-40ed-b926-74207d240dde,Ruby Lee Progression Scholarship,garbage_phrase,
8dc1c257-52df-455e-a879-56c6f4831e55,SMAC Cancer Fighter Scholarship,missing:provider_name,provider_name
8e015065-67af-44e0-be95-7048c3759cbd,Bessie Mathew Foundation's Education Assistance Program,missing:provider_name,provider_name
8e02a331-ce48-413f-9c47-b9c8afb1a47e,Kids' Chance of Massachusetts Scholarship Program,missing:provider_name,provider_name
8e04a4a8-33ce-4ffb-bc61-b4ae6bf3f6db,Tom Olen Memorial Fund Scholarship Guide,missing:provider_name,provider_name
8e053e04-d1b7-473f-8051-8c38b0413006,Steve and Cheyenne Currall Global Scholarship,garbage_phrase,
8e1bf86c-0d73-44d4-9beb-83bee082021b,CSF Fiesta Queen Scholarship and Pageant Guide,missing:provider_name,provider_name
8e382d80-eb13-4ffc-8625-5e503ba7efa6,Melvin Fields and Zelda Holsinger Fields Scholarship,garbage_phrase,
8e744943-c59f-49fe-bc62-ab738bb1409c,Nashville Sounds Foundation Scholarship,missing:provider_name,provider_name
8e7988c1-bed0-4b25-bdc4-579d030daabf,"JWV MI Charles Kaye Z""L Scholarship",missing:provider_name,provider_name
8e7d6aa8-930d-46cf-9957-407239860104,South Carolina Teaching Fellows,missing:provider_name,provider_name
8e840607-a8e7-4e12-8383-a498a2b69e08,"$1,500 Annual Video Contest Scholarship",garbage_phrase,
8eae20cf-1e67-4215-a652-fb0a7926b1f4,Freyberg Scholarship,garbage_phrase,
8ed647c2-0714-4d69-94fb-a1aab8b4d559,Tourette College scholarship,missing:provider_name,provider_name
8edc9396-4b92-4354-a77f-d59e234a7314,George L. Watters Memorial Scholarship,missing:provider_name,provider_name
8eed7277-7fdc-4a74-a421-f9fa871ab83e,State Scholar Plus Scholarship,garbage_phrase,
8ef10776-a431-4ee5-a2a3-ec1ff753122a,Colleen Farrell Gerleman Scholarship,missing:provider_name,provider_name
8f1b06a2-85d8-4232-9b0e-c16603026a61,Salem Glen College Assistance Program,missing:provider_name,provider_name
8f1f1499-4083-4280-9671-9ed1c8872227,Data Science for Management Scholarship,garbage_phrase,
8f31408d-b463-421b-b3a6-9a3787715e35,PHF History Scholarship USA 2026 Apply,missing:provider_name,provider_name
8f42f9ca-2913-45d6-9f45-f508c8e2195d,Graduate Gem Scholarship,garbage_phrase,
8f4ad936-a5bd-4ddc-a830-9ef31ad42e09,Jamaican Women of Florida 4 Year Scholarship,missing:provider_name,provider_name
8f4aefcd-6185-45a9-a533-cc3f791fb96e,Georgia Engineering Foundation Scholarships,missing:provider_name,provider_name
8f98fc6a-9ba1-448b-8d85-b9a643009d1e,Kentucky Nursing Incentive Scholarship Fund,missing:provider_name,provider_name
8fa03bc2-b746-4899-9bdd-d2f0c2089764,International Titanium Association Scholarship Program,missing:provider_name,provider_name
8fc1b27a-1305-4fb3-9730-9645570c082f,Clarendon Scholarships,garbage_phrase,
8fc598d9-740c-4e7f-a265-3a086bc92e31,Charles L. Hebner Memorial Scholarship,missing:provider_name,provider_name
8fd00684-cc03-4573-8663-4c97f046fc4d,Mary Hill Davis Ethnic/Minority Scholarship,missing:provider_name,provider_name
8fd09e96-d8fc-4aeb-a5d4-c1096ed8d747,30% Club UCC CUBS Executive MBA Scholarship,garbage_phrase,
8fd3d6bb-9de3-4e20-bcfb-77ddeabfad16,Betty Hansen National Scholarship,missing:provider_name,provider_name
8fd882b8-952a-46d4-9b98-41b7646f77a7,James Gaertner & Anne Marks-Gaertner Fine Arts Scholarship,missing:provider_name,provider_name
900844ae-5535-4e98-8ae5-670b4f71ce70,Brown Hudner Navy Scholarship Guide and Deadline,missing:provider_name,provider_name
90180244-2c4d-4405-9380-cd30c99f1208,Oregon Sports Hall of Fame Scholarships,missing:provider_name,provider_name
90499006-0612-46e0-9567-56537853187c,Rhodes Scholarships for New Zealand,garbage_phrase,
904d1670-bfe9-4b96-aa35-946448a19898,The Martin and Antoinette Gorski Endowed Scholarship in Radio and Nuclear Chemistry,garbage_phrase,
9055576f-6189-4ce1-b726-78b6db10aebd,The MyUS Community Scholarship,garbage_phrase,
9067abaf-c569-4fe2-b670-b02f96b415f0,Sgt Juan Calderon Jr Memorial Scholarship Guide,missing:provider_name,provider_name
906ab8ee-7c38-4236-9ee1-b84b94919563,The Iris-Samuel Rothman Scholarship,missing:provider_name,provider_name
906f8f98-c444-4df2-a4a4-33ff36af5387,The McCall MacBain Scholarships at McGill,garbage_phrase,
90800650-3cdf-4ce6-aa82-59274693b42b,Builders League of South Jersey Scholarship Foundation,missing:provider_name,provider_name
90bc37ed-9d06-4b56-96fa-9ad0ba4694e1,Balanced Man Scholarship - Georgia Institute of Technology,missing:provider_name,provider_name
90c4c909-939e-4c14-828d-3ec4c72fdafb,Les Gruber Memorial Scholarship,garbage_phrase,
90d16d90-898b-4b74-96a6-3b5d3dc36130,PMI Tulsa Chapter Scholarship USA 2026 Apply,missing:provider_name,provider_name
90d9ae01-a6aa-4f44-9723-e2fa349141cd,Protect American River Canyons Essay Contest,missing:provider_name,provider_name
910e4ffa-0928-48d4-b481-674f090ce8f3,National WWII Museum High School Essay Contest,missing:provider_name,provider_name
912dd66a-dc57-4a89-b203-c862d34c6fd3,Riley I Whitelaw Memorial Scholarship,missing:provider_name,provider_name
915b4703-055e-4eab-97ca-e685fa94e136,Deakin Sanctuary Scholarships,garbage_phrase,
917394b4-2a37-409e-b59a-a2bc91050957,Chick-fil-A Community Scholars Scholarship Guide,missing:provider_name,provider_name
91b2f218-628c-4dd2-891d-c46801931fe0,Adlerbert Scholarships,garbage_phrase,
91efb47e-8e81-43cd-add3-599dfbd5f2ec,The Karl Kahrs Scholarship,garbage_phrase,
92041baa-1a26-4515-a33e-97181b033bc3,Jim DePalma Scholarship,missing:provider_name,provider_name
920b8449-3ea6-48c8-9a53-de24bfe044b5,Women in Logistics and Supply Chain Management Scholarship,garbage_phrase,
9221ea9e-aaa6-4689-ab3a-61fb51cd1f66,STEAM Scholarship,garbage_phrase,
92264ea3-7a81-4240-ab91-332edbe04ecb,Joan Lawrence AM Scholarship Endowment,garbage_phrase,
924459d8-4f48-4907-89f9-9396cdb49cbb,Kentucky Tuition Grant,missing:provider_name,provider_name
9273ba56-1fb2-4893-a45e-a60d999ce63c,BIA Cares Scholarships,missing:provider_name,provider_name
927c26be-692a-47f6-bde9-9207f64eac43,Marki Lemons Ryhal Education Advancement Scholarship,missing:provider_name,provider_name
927f6fd3-ecce-4799-a540-3a0005a7a142,2K Annual Drug Rehab USA - Mental Health Scholarship,garbage_phrase,
929d5015-9f72-4df4-bcf9-da0c07fcc1b5,The Lisa McNeice MILE Award,garbage_phrase,
92f05c0e-80c8-42a4-bcaa-298f80e06942,The Nick Maughan Foundation Scholarships,garbage_phrase,
930fe4d6-a069-4319-9ac2-ba04997b6434,Virginia Arts Festival Model NATO Challenge,missing:provider_name,provider_name
933361a2-7949-4210-a6c1-97c9b3153afd,Cards Against Humanity Science Ambassador Scholarship,missing:provider_name,provider_name
93392b65-e724-47cb-a7d8-01af83240d4e,5Rivers Foundation Scholarship,missing:provider_name,provider_name
934db4f9-f2e8-4148-959a-f936accaef1f,Virginia Mediation Network Andrew R. Pizzi Scholarship Link,missing:provider_name,provider_name
935f0068-cc22-4583-b093-1e4dd869c206,"""TIGER"" Excellence Scholarships",garbage_phrase,
9363ec7f-3c60-405d-8d2a-836acd06ab61,JLMC Youth Non-profit Scholarship,missing:provider_name,provider_name
93655495-38c6-4d50-91d0-85e1eb1e3eff,AAUW Carlisle Higher Education Scholarship,missing:provider_name,provider_name
9365cbd1-b3ef-4159-9a7f-5f7d38db92c3,Scholarship for degree and exchange study in Estonia,garbage_phrase,
936c6cb5-68f3-45ae-ac0e-4dc7e07b74fe,"AFCEA Washington, DC Chapter Scholarship Guide",missing:provider_name,provider_name
93b25202-8031-4d7c-8217-3f8ea479e75f,Featherstone HBCU Scholarships at Coppin State University,missing:provider_name,provider_name
93b2786d-1161-44b0-b9e6-f77825019e6d,Kaiser Permanente Northern California Medical Student Scholarship,missing:provider_name,provider_name
93d2f412-5602-4063-9723-b6bdcd3e6f6c,Heiwa Nakajima Foundation Scholarship,garbage_phrase,
94004ae8-67cf-4597-8e2a-4fbea63f36be,Readington Home School Association Scholarship,missing:provider_name,provider_name
941743a3-a8ac-4b6d-84b8-bf9bf99ae426,Odyssey Scholarships,missing:provider_name,provider_name
94457243-1dd0-4db7-a42c-8d4f5960aba2,Saatchi Diversity Scholarship: Eligibility & Deadline,missing:provider_name,provider_name
9445d91c-41f8-4906-9a62-d2fd28a54051,Dean's Scholarship,garbage_phrase,
94659174-aa97-4434-bba2-715b16d29961,Arab-American Women's Business Council Scholarship,missing:provider_name,provider_name
94668c6e-70c2-442e-96c8-2d283d783b6e,Alexander McQueen Scholarship,garbage_phrase,
946d7758-d1bf-4f8e-9404-2577a9a7b8d9,John Venhuizen Scholarship USA 2026 Apply,missing:provider_name,provider_name
9487b5e3-3b89-4770-a2db-3ef9af4eaf08,Reading Real Estate Foundation (RREF) MSc Bursary,garbage_phrase,
948c8d19-0da1-4eec-b54b-7619d91cd2cc,LGBTIQ+ OUTbio Scholarship Program Guide,missing:provider_name,provider_name
949f9b6d-c081-48ec-b328-4c677a8efc37,Texas Resident with Autism Scholarship,missing:provider_name,provider_name
94a6ca4e-8dbf-43d1-9f9f-fc241755f68f,Landesgraduierten-Stipendien,garbage_phrase,
94adca19-9afa-40db-b527-1de56f1a9638,SOAS Access to Learning Fund,garbage_phrase,
94b36bdc-7c10-402e-9368-f23e33148504,ACF Carl F. Scott Scholarship Fund for Tucumcari Lodge No. 27,missing:provider_name,provider_name
94bbc8a3-2098-49b3-a9b4-c59b24ff3d16,Ruby Leora Balduf Endowed Scholarship,garbage_phrase,
94c33ffa-908c-4072-908b-3aaf9b18547b,Americans United Student Contest,missing:provider_name,provider_name
94c744cc-8482-4cda-82b2-66d94321e59c,ROB Foundation Scholarship USA 2026 Apply,missing:provider_name,provider_name
94d38cd2-8e3f-42ac-9148-a3c9fde844ab,Al Neuharth Free Spirit and Journalism Conference,missing:provider_name,provider_name
94e891c3-e0f6-4a9d-847e-e6bacd9b4e56,The Sweetheart College Award,missing:provider_name,provider_name
951993c3-2fbe-4ecf-bcd7-bcd5844620c8,Scholarship for Foreign Students Studying in Japanese Graduate School (Honjo Scholarship),garbage_phrase,
95240489-0138-4d65-ad2d-1a7dc1719e45,Saint Patrick's Scholarship Fund Guide 2026,missing:provider_name,provider_name
9529338c-81e8-4125-92ff-054031b2d3e2,Life on Purpose Scholarship,missing:provider_name,provider_name
952aa69f-c462-4fa9-850c-cc3893abc2b6,National Military Fish and Wildlife Association Scholarship,missing:provider_name,provider_name
9530402f-3981-4831-9392-a015a1cc9cdd,Austin Lodge No. 12 Academic Scholarship,missing:provider_name,provider_name
9538e1be-3ae6-4db9-92a5-65230b19c3d3,ARC Centre of Excellence for Plant Energy Biology Jan Anderson HDR Supplementary Scholarships,garbage_phrase,
958c7b6b-f230-45f6-b09b-b8df81fc45ac,National Federation of the Blind Merit Scholarship,missing:provider_name,provider_name
959951e9-d366-411e-8e7b-49b5d118af73,"Federal Pell Grant: Eligibility, Deadline, Application",missing:provider_name,provider_name
959b8e36-21fb-47f3-bff8-b5249dbc4cbc,Black Future Leader Award,garbage_phrase,
95d348d9-0e7b-409e-807a-76759e7ec3fd,Federal Supplemental Educational Opportunity Grants (FSEOG),missing:provider_name,provider_name
95d6057f-c406-48bb-8d79-b9be4d13220b,Estelle Beaumont Ellison Scholarship,missing:provider_name,provider_name
95d85c8a-225d-4675-88c4-f9135dc56c05,Lithuanian Foundation Scholarship,missing:provider_name,provider_name
95e9cc9b-b145-44f0-877a-ceb2af127fca,Species On The Edge 2.0 Social Media Contest,missing:provider_name,provider_name
96079a04-f9d1-4c7f-963d-aa60edd99aa1,SEE Education Foundation Scholarship Guide 2026,missing:provider_name,provider_name
961e4af5-2e14-4d6a-adb1-e04feb6fec4d,Distinguished Career Award,garbage_phrase,
963418b4-32d5-49d4-8f01-ac7a0610ff90,Duke University Trinity Program,missing:provider_name,provider_name
96353ca3-16ba-46fc-a88c-b47debc89164,Houston Marathon Foundation Scholarship Guide,missing:provider_name,provider_name
963f8185-03ed-4878-a10a-52b44e66682e,SVCF Scholarships,missing:provider_name,provider_name
964a797f-11d6-4bb5-b921-c4203b4d9813,Singing for Scholarships,missing:provider_name,provider_name
966c8e48-5aaf-4e5f-ae05-507348fd7c89,International Cooperation and Development Scholarship,garbage_phrase,
9686f817-bad4-4901-9b79-eb55c18aaa9d,The 1916 Bursary Fund,garbage_phrase,
96d2644c-b90b-49b4-a66a-1b853ab2b799,The Evelyn Hill Pender Memorial Endowed Scholarship,garbage_phrase,
96d4730d-4e42-48c9-9e73-561228fc7674,Richard & Colleen Burns Scholarship,garbage_phrase,
96d4b3e5-85d5-419c-8d1a-027d7f82f3c9,Pukehou Poutū Scholarship,garbage_phrase,
9708e18e-328c-44df-b6bb-098d49eb347b,CollegeCounts Scholarship Program,missing:provider_name,provider_name
973cf1ca-ff43-47e0-8699-b88cef89f1d0,Unity Lodge 3 Scholarship USA 2026 Apply,missing:provider_name,provider_name
973ef1c5-f080-4317-8b35-12087fdd0fc9,John J. Bologna Memorial Scholarship,missing:provider_name,provider_name
97513db1-307b-47b9-930e-42c74f87e7bd,APCF State Bank of India (California) Scholarship,missing:provider_name,provider_name
97557787-e5ab-41c9-b1dc-c06944382cbf,National Research Grant,garbage_phrase,
9761d94e-0b1d-4239-87b8-a2ef46e58846,Care4Kiddos Fundraising Scholarship,missing:provider_name,provider_name
978483f4-a6ce-4c49-9650-be99593e53b7,BOC Sciences Chemistry Scholarship Program,garbage_phrase,
97939532-8469-40b3-a96c-676be378fa35,AL Diablo Valley High School Scholarship Guide,missing:provider_name,provider_name
97ab0df1-9e3f-4327-9b98-33545aa2be4d,Smith Scholarship,missing:provider_name,provider_name
97bb170b-b8b6-4ede-a4dc-c2fba0406458,Study Abroad Scholarship Program - Diversity Scholarship,garbage_phrase,
97e13019-1b78-4c07-867f-7e888ded7573,Pennsylvania State Grant Program,missing:provider_name,provider_name
97e95074-7573-4c37-8d13-c0cc359f8251,"OCCACCF Scholarship: Award, Deadline & How to Apply",missing:provider_name,provider_name
9804adce-f161-41a9-8f45-e153e8b5159c,Lisa Kaminski Memorial Scholarship Guide,missing:provider_name,provider_name
98345464-4323-46fe-8bcf-b53621cf2541,Anidjar & Levine Community Service Scholarship,garbage_phrase,
98399439-fdc4-48c2-b267-25e1c22fcc21,Dorothy Dubois Walker Beach Scholarship,missing:provider_name,provider_name
9844a5ab-4f6c-4e65-a233-38680d67a9ce,Mary Rita Batesole Environmental Education Scholarship,missing:provider_name,provider_name
98454e10-71a7-4a9f-899f-03b01bc095f1,BU Music Scholarships,garbage_phrase,
98612407-e88f-4bf0-8e8b-cc06b898e557,Axel Adler Scholarship,garbage_phrase,
9861a1fb-a9d3-46be-b9ad-66d87ee8e1c9,New York Women in Communications Scholarships,missing:provider_name,provider_name
9883973b-243e-4b15-9e17-5d029d33048b,Gill-Elliott Scholarship USA 2026 Apply,missing:provider_name,provider_name
9890fb88-12a8-4e5e-96da-7d1b4a0efa66,Waukegan Park District Scholarship,missing:provider_name,provider_name
98a1f227-3ea0-4fac-90ac-95d0bce04ee7,Coca-Cola Scholars Program Scholarship,missing:provider_name,provider_name
98e83253-09ff-4cef-b8bb-58e93f98fdb0,SAME Seattle Post & PSE&SSF Scholarships Guide,missing:provider_name,provider_name
98f5ea7b-5c4e-40eb-bff5-3db57bfdfcd6,Blue Umbrella Waterproofing & Foundations Scholarship,missing:provider_name,provider_name
98f856ec-ad21-4be6-86de-d5deb9b60725,Japanese Government (MEXT) Scholarship for Graduates (University Recommendation (Priority/General)),garbage_phrase,
